id,type,project,pillar,title,status,category,content_length,read_time_min,platform_target,scheduled_date,published_date,tags,created_at,updated_at,slug,grant_track,body_chars
ddedad23-b081-4abb-9440-2eb203196752,plan,MY3YE,MY3YE Ecosystem,Twitter Threads Strategy — Web3 Angles (2026-03-27),ready,,~1421w,7,Internal/OMS,,,twitter;threads;web3;content;strategy;angles,2026-03-27,2026-03-27,,,7108
bc45b042-8eb4-4884-b17d-c27840b99671,plan,ONEON,Sovereign Network,W3F Level 1 Grant Proposal — ONEON Sovereign Identity on Polkadot,ready,,~1222w,6,Internal/OMS,,,w3f;polkadot;grant;oneon;funding,2026-03-27,2026-03-27,,,6114
e48728a6-32a8-4edc-98d2-9e17591278a2,plan,ONEON,Sovereign Network,ONEON × ENS Integration 1-Pager — Grant Application,ready,,~720w,4,Internal/OMS,,,ens;grant;oneon;funding;identity,2026-03-27,2026-03-27,,,3602
636799b9-0d06-49b0-ac18-1636f65fac0a,plan,OTTO,Otto AI,Human vs Agent Task Separation Architecture (2026-03-27),ready,,~2183w,11,Internal/OMS,,,human;agent;task;separation;architecture;oms;board,2026-03-27,2026-03-27,,,10918
05d38254-3a68-43f0-acc2-6d148b3f2e6c,plan,SOS_SYSTEMS,Governance & SOS,W3F Level 1 Grant Proposal — 505 Systems DPC Governance Pallet,draft,,~1442w,7,Internal/OMS,,,w3f;polkadot;grant;sos;governance;funding,2026-03-27,2026-03-27,,,7212
c9afffba-90f5-4a07-a71c-82ea9c7876fa,plan,SOS_SYSTEMS,Governance & SOS,Governance Document Finalization Plan (2026-03-17),ready,,~2492w,12,Internal/OMS,,,governance;finalization;plan;docs;505-systems;sos-systems,2026-03-27,2026-03-27,,,12462
12581178-674c-4fe1-96a9-787c835d6b96,plan,SOS_SYSTEMS,Governance & SOS,Open-Path Rotating Leadership Protocol (OPRLP) — Full Design,ready,,~3921w,20,Internal/OMS,,,governance;leadership;protocol;DPC;SOS_SYSTEMS;rotating,2026-03-27,2026-03-27,,,19605
fe52182b-bc06-4788-9983-20a48485377f,plan,SOS_SYSTEMS,Governance & SOS,Open-Path Rotating Leadership Architecture (2026-03-27),ready,,~5496w,27,Internal/OMS,,,governance;rotating-leadership;architecture;505-systems;sos-systems;dpc,2026-03-27,2026-03-27,,,27481
c46ce76a-e9bf-48d1-9b33-0c2b99f492b5,plan,UNASSIGNED,General/Untagged,PiPi Pump.fun Launch — Social Media Strategy (Step 0),ready_to_deploy,,~1204w,6,Internal/OMS,,,pipi;pump.fun;launch;strategy;social-calendar,2026-03-26,2026-03-26,,,6023
e69d0620-2d88-4404-94f7-9ae5270746fb,research,CAPITAL,Capital & Funding,Gitcoin GG25 Registration Guide for Mev (2026-03-27),ready,,~1955w,10,Internal/OMS,,,gitcoin;gg25;grants;registration;guide;funding,2026-03-27,2026-03-27,,,9778
8b7f67f5-fb3f-42af-832a-4cb1d09af672,research,CAPITAL,Capital & Funding,Grant Landscape Report — MY3YE Ecosystem (March 2026),ready,,~5636w,28,Internal/OMS,,,grants;research;landscape;funding;web3,2026-03-27,2026-03-27,,,28184
0b0ca9d8-f86f-4a27-8738-9cd533ece8e3,research,CAPITAL,Capital & Funding,VC & Angel Investor Research — AI Agents + Web3 (Q1-Q2 2026),ready,,~1754w,9,Internal/OMS,,,vc;investors;fundraising;capital;funding,2026-03-27,2026-03-27,,,8774
78e1a512-dffe-4b5e-9b6b-da908eb88d9b,research,CAPITAL,Capital & Funding,Token Launch Readiness Audit — MY3YE Ecosystem (2026-03-25),ready,,~2612w,13,Internal/OMS,,,token;launch;audit;readiness;capital;funding,2026-03-27,2026-03-27,,,13062
df48e01c-8e52-4024-a8d4-c6f8e32dc93a,research,CAPITAL,Capital & Funding,Trading Strategy: Path to Fundable Win Rate (2026-03-26),ready,,~2549w,13,Internal/OMS,,,trading;alpha;funding;capital;strategy,2026-03-27,2026-03-27,,,12749
2f308a33-1f7d-450c-a341-6e511e1c6bd2,research,CAPITAL,Capital & Funding,Grant Opportunities Summary — MY3YE (March 2026),ready,,~5440w,27,Internal/OMS,,,grants;opportunities;research;funding,2026-03-27,2026-03-27,,,27203
b31d4521-50ba-4212-ae58-54a792bcc790,research,KOINK,Meme & Tokenomics,Koink.fun Pre-Launch Readiness Report (2026-03-25),ready,,~833w,4,Internal/OMS,,,koink;readiness;audit;launch,2026-03-27,2026-03-27,,,4168
cb3c4d19-c36a-4e11-90d4-ee00c36b6838,research,MEV,MEV,Mev Web3 Hiring Targets — Engineering Lead Roles (2026-03-27),ready,,~3768w,19,Internal/OMS,,,mev;web3;job-search;hiring;targets;research,2026-03-27,2026-03-27,,,18843
e02751ba-cccb-4292-8891-714bd4b48545,research,MY3YE,MY3YE Ecosystem,"EasyA Ecosystem Entry Brief v3 — Reframed (Project Seeking Support, Review Feedback Applied)",draft,,~1644w,8,Internal/OMS,,,easya;outreach;pitch;ecosystem;reframed,2026-03-21,2026-03-21,,,8220
5c08c2a8-940a-4abf-a869-e2ee89c038e7,research,MY3YE,MY3YE Ecosystem,EasyA Partnership Pitch Brief — MY3YE Ecosystem,draft,,~2143w,11,Internal/OMS,,,easya;partnership;pitch;bd;hackathon;otto-ai;oneon;sos-systems;developer-education;consensus-miami,2026-03-21,2026-03-21,,,10718
5a0f1bcb-1c16-49f5-b2b1-58914e3ace7f,research,MY3YE,MY3YE Ecosystem,BD Outreach Messages — Polkadot Foundation + W3F Contacts,draft,,~1213w,6,Internal/OMS,,,polkadot;bd;outreach;w3f;business-development;email;discord,2026-03-20,2026-03-20,,,6065
6488c933-a0a5-4ff6-9507-9a87e3a5eb57,research,MY3YE,MY3YE Ecosystem,Gitcoin GG24 Registration Content — MY3YE Ecosystem (ONEON + SOS Systems + Otto AI),draft,,~1607w,8,Internal/OMS,,,gitcoin;gg24;grants;oneon;sos-systems;otto-ai;quadratic-funding;polkadot,2026-03-20,2026-03-20,,,8039
4bd6f323-2ace-4edb-99a6-4aad74da5637,research,MY3YE,MY3YE Ecosystem,Web3 Content Pipeline Audit — MY3YE Ecosystem (2026-03-25),ready,,~2212w,11,Internal/OMS,,,web3;content;audit;pipeline;MY3YE,2026-03-27,2026-03-27,,,11062
3c1ed085-7845-4068-99ad-29322587c012,research,ONEON,Sovereign Network,W3F Level 1 Grant Proposal — ONEON: Sovereign Identity on Polkadot People Chain,draft,,~1162w,6,Internal/OMS,,,polkadot;w3f;grant;oneon;identity;people-chain;level-1,2026-03-20,2026-03-20,,,5811
5e8009f4-688c-427e-950f-38adc4fec97a,research,OTTO,Otto AI,Honcho Decision Brief — WebAssist & Otto Integration,draft,,~774w,4,Internal/OMS,,,honcho;webassist;decision-brief;peer-modeling;deriver,2026-03-23,2026-03-23,,,3870
7adfb851-1da6-4d95-9e10-d3303271ec32,research,SOS_SYSTEMS,Governance & SOS,W3F Level 1 Grant Proposal — 505 Systems: Contribution-Weighted Governance Tooling for Polkadot OpenGov,draft,,~1375w,7,Internal/OMS,,,polkadot;w3f;grant;505-systems;governance;opengov;dpc;level-1,2026-03-20,2026-03-27,,,6875
90840d42-aad3-4307-837b-b88dade2cf11,roadmap,KOINK,Meme & Tokenomics,Koink / KOIN Roadmap,draft,,~940w,5,OMS;Project Site,,,,2026-03-16,2026-03-27,,,4700
326fa519-ec3c-4cd4-b15d-67498edd1b13,roadmap,MY3YE,MY3YE Ecosystem,Polkadot Ecosystem Entry — Roadmap Milestones,draft,,~762w,4,OMS;Project Site,,,polkadot;roadmap;milestones;w3f;gitcoin;oneon;sos-systems;pipi,2026-03-20,2026-03-20,,,3812
94c8c63d-41bf-4567-86ec-dfad0629b730,roadmap,MY3YE,MY3YE Ecosystem,Polkadot Ecosystem Entry Roadmap — MY3YE 2026,draft,,~1351w,7,OMS;Project Site,,,polkadot;roadmap;w3f;oneon;505-systems;koink;gitcoin;2026,2026-03-20,2026-03-20,,,6756
da42dc57-c045-49ea-a96c-18eb38f01aaf,roadmap,MY3YE,MY3YE Ecosystem,MY3YE Roadmap,draft,,~2728w,14,OMS;Project Site,,,,2026-03-16,2026-03-27,,,13640
09647942-9dac-4262-a30b-e232d905e43c,roadmap,OMS,OMS,Otto Management System Roadmap,draft,,~709w,4,OMS;Project Site,,,,2026-03-16,2026-03-27,,,3549
6c1dfe75-1d50-4b1c-8ce0-bedeaa33b542,roadmap,ONEON,Sovereign Network,ONEON Roadmap,draft,,~775w,4,OMS;Project Site,,,,2026-03-16,2026-03-27,,,3876
ffcf21cb-1aab-4985-902b-5defeaa14079,roadmap,OTTO,Otto AI,Otto AI Decentralized Intelligence Protocol Roadmap,draft,,~4279w,21,OMS;Project Site,,,,2026-03-16,2026-03-27,,,21396
ee05d9f3-f24d-4b50-8e96-6d5a18be5bcc,roadmap,OTTOLABS,Ottolabs Infrastructure,Ottolabs Roadmap,draft,,~3485w,17,OMS;Project Site,,,,2026-03-16,2026-03-27,,,17426
123fe67b-1c7c-4f94-9fb2-b1769f9cbf61,roadmap,OTTO-MARKET,Commerce,Otto Market Roadmap,draft,,~788w,4,OMS;Project Site,,,,2026-03-16,2026-03-27,,,3941
eeeb224c-0de2-4b8c-aeb7-48ce1d14ff3e,roadmap,OTTO-MUSIC,Music & Culture,Otto Music Roadmap,draft,,~833w,4,OMS;Project Site,,,,2026-03-16,2026-03-27,,,4168
80a2bda4-ceeb-41e4-952b-083be25a1efe,roadmap,OTTO-PROPERTIES,OTTO-PROPERTIES,Otto Properties Roadmap,draft,,~875w,4,OMS;Project Site,,,,2026-03-16,2026-03-27,,,4377
be63be7c-5167-46bf-8a69-40d768a2ced1,roadmap,OTTO-TRAVEL,Travel & Community,Otto Travel Roadmap,draft,,~788w,4,OMS;Project Site,,,,2026-03-16,2026-03-27,,,3940
d28b45e8-7977-4308-8111-8f1c01305705,roadmap,PANIK,Panik Safety,Panik Roadmap,draft,,~891w,4,OMS;Project Site,,,,2026-03-16,2026-03-27,,,4456
cbfb45ad-5943-4097-a8de-0ed256c01567,roadmap,PIPI,PiPi Mascot,PiPi Roadmap,draft,,~912w,5,OMS;Project Site,,,,2026-03-16,2026-03-27,,,4561
85491220-9b9f-4e39-b3bb-797f4aea10c9,roadmap,SHAKRAH,Shakrah Wellness,Shakrah Roadmap,draft,,~889w,4,OMS;Project Site,,,,2026-03-16,2026-03-27,,,4448
9d4090ea-c857-4cec-a4a1-6ac0c239a409,roadmap,SOS_SYSTEMS,Governance & SOS,S0S Systems Roadmap,draft,,~1034w,5,OMS;Project Site,,,,2026-03-16,2026-03-27,,,5172
518d24fd-c0db-4be8-bedb-ec8647e7947b,roadmap,TUSITA,Physical Community,Tusita Roadmap,draft,,~967w,5,OMS;Project Site,,,,2026-03-16,2026-03-27,,,4837
c64f4d0a-f573-49c3-899b-f3bc513ec375,roadmap,WEBASSIST,WebAssist Products,WebAssist Roadmap,draft,,~804w,4,OMS;Project Site,,,,2026-03-16,2026-03-27,,,4023
85e75c67-ee31-4b78-a24b-d0d6781dc1e8,social_post,MY3YE,MY3YE Ecosystem,Everything PiPi Builds Is Public Interest,draft,,post ~372c,,X/Twitter,,,pipi;PI-public-interest;week5;ecosystem,2026-03-20,2026-03-20,,,372
802af2a3-eccb-4482-8da2-f440ab60634c,social_post,MY3YE,MY3YE Ecosystem,A Pip Is a Seed,draft,,post ~320c,,X/Twitter,,,pipi;PIP-seed;week3;infrastructure,2026-03-20,2026-03-20,,,320
6e6d2681-fa5b-4cb1-aecf-626efb439173,social_post,MY3YE,MY3YE Ecosystem,The PI Works the Case,draft,,post ~284c,,X/Twitter,,,pipi;PI-investigator;week2,2026-03-20,2026-03-20,,,284
f895a522-050e-4790-b9dc-f0d720cbda07,social_post,MY3YE,MY3YE Ecosystem,PI Is Not One Thing (intro post),draft,,post ~312c,,X/Twitter,,,pipi;PI-framework;week1;intro,2026-03-20,2026-03-20,,,312
bd2ba83b-3013-45c1-a6b8-122258771f5d,social_post,MY3YE,MY3YE Ecosystem,PIPI Is the Echo,draft,,post ~347c,,X/Twitter,,,pipi;PIPI-echo;reef;community;week4,2026-03-20,2026-03-20,,,347
4a061d05-8eca-45a8-bbb2-2f11fbbee6e7,social_post,SOS_SYSTEMS,Governance & SOS,SOS Systems: The Ladder Out — X Thread,draft,,thread ~2738c,,X/Twitter,,,sos-systems;x-thread;mission;education;refuge,2026-03-19,2026-03-19,,,2738
d9495184-7f48-4552-84ed-5e6c38b32f9d,social_post,UNASSIGNED,General/Untagged,#43 — 90 Days Autonomous Stats,draft,,tweet ~253c,,X/Twitter,2026-04-29,,OttoAI;shipped;week7,2026-03-17,2026-03-17,,,253
f43518bf-7108-478a-bf52-3a3ef7ef9c02,social_post,UNASSIGNED,General/Untagged,#42 — Thread: Memory vs Advertising Infrastructure,draft,,tweet ~194c,,X/Twitter,2026-04-28,,MY3YE;thread;week6,2026-03-17,2026-03-17,,,194
6274b6b2-b99c-4492-b1dc-203f49609d0e,social_post,UNASSIGNED,General/Untagged,#41 — The Lore (Year by Year),draft,,tweet ~260c,,X/Twitter,2026-04-27,,MY3YE;lore;week6,2026-03-17,2026-03-17,,,260
110037d2-7997-4231-bc1d-5924c312970c,social_post,UNASSIGNED,General/Untagged,#40 — Otto Properties Reveal,draft,,tweet ~211c,,X/Twitter,2026-04-26,,OttoProperties;Tusita;week6,2026-03-17,2026-03-17,,,211
60dd113f-9a38-40de-a7f3-9e1e8d071fbf,social_post,UNASSIGNED,General/Untagged,#39 — OMS is Live,draft,,post ~304c,,X/Twitter,2026-04-25,,OttoAI;shipped;week6,2026-03-17,2026-03-17,,,304
af02467d-1912-4da8-8e9f-743ea1769d5e,social_post,UNASSIGNED,General/Untagged,#38 — Hot Take: AI for Corporations vs People,draft,,post ~296c,,X/Twitter,2026-04-24,,AI;week6,2026-03-17,2026-03-17,,,296
d559826a-cfd8-46d9-a6ac-40f6b87c00c8,social_post,UNASSIGNED,General/Untagged,#37 — Otto Market Reveal,draft,,tweet ~261c,,X/Twitter,2026-04-23,,OttoMarket;week6,2026-03-17,2026-03-17,,,261
f8778550-8c1b-47ea-93b0-1b45778fa445,social_post,UNASSIGNED,General/Untagged,#36 — Thread: ONEON vs Existing Protocols,draft,,tweet ~133c,,X/Twitter,2026-04-22,,ONEON;thread;week6,2026-03-17,2026-03-17,,,133
eb1a38da-7808-48fc-be48-75a083237ae2,social_post,UNASSIGNED,General/Untagged,#35 — Tusita as Proof of Concept,draft,,tweet ~222c,,X/Twitter,2026-04-21,,Tusita;week5,2026-03-17,2026-03-17,,,222
3ab97e91-5e47-4b71-9c32-584629278735,social_post,UNASSIGNED,General/Untagged,#34 — Otto Travel Reveal,draft,,tweet ~254c,,X/Twitter,2026-04-20,,OttoTravel;Tusita;week5,2026-03-17,2026-03-17,,,254
d20bf991-f31f-4d33-bd6a-1cc620e7f7a4,social_post,UNASSIGNED,General/Untagged,#33 — OttoSignals Telegram Live,draft,,tweet ~153c,,X/Twitter,2026-04-19,,OttoAI;shipped;week5,2026-03-17,2026-03-17,,,153
1a42db46-c3e2-43a7-93ad-16bc56626389,social_post,UNASSIGNED,General/Untagged,#32 — Hot Take: Meme Coins Are Honest,draft,,tweet ~264c,,X/Twitter,2026-04-18,,Koink;DeFi;week5,2026-03-17,2026-03-17,,,264
0afbb5be-a864-4832-bf8a-9b3daa9137a8,social_post,UNASSIGNED,General/Untagged,#31 — Koink Chain Agnostic Deep Dive,draft,,post ~286c,,X/Twitter,2026-04-17,,Koink;Web3;week5,2026-03-17,2026-03-17,,,286
a6a9958d-6f5c-4f21-8215-2acee2d44219,social_post,UNASSIGNED,General/Untagged,#30 — PiPi Mascot Reveal,draft,,tweet ~250c,,X/Twitter,2026-04-16,,PiPi;Koink;week5,2026-03-17,2026-03-17,,,250
2e1510cc-2755-4921-8333-5a888c088bab,social_post,UNASSIGNED,General/Untagged,#29 — Token Economics Reveal,draft,,post ~290c,,X/Twitter,2026-04-15,,MY3YE;tokenomics;week5,2026-03-17,2026-03-17,,,290
dc43ec4d-9812-4cc3-88ec-51c7fac6f3dc,social_post,UNASSIGNED,General/Untagged,#28 — Thread: Web3 Intelligence Gap,draft,,tweet ~134c,,X/Twitter,2026-04-14,,Web3;thread;week4,2026-03-17,2026-03-17,,,134
aa8f726e-07ed-435e-ad48-514d069b0d69,social_post,UNASSIGNED,General/Untagged,#27 — PiPi Drop,draft,,tweet ~221c,,X/Twitter,2026-04-13,,PiPi;meme;week4,2026-03-17,2026-03-17,,,221
ad21dafa-f518-4739-97f8-0574c4fd01b6,social_post,UNASSIGNED,General/Untagged,#26 — Capital Raise Update,draft,,tweet ~273c,,X/Twitter,2026-04-12,,MY3YE;week4,2026-03-17,2026-03-17,,,273
15260013-37da-4300-84c7-ebf15137e3c4,social_post,UNASSIGNED,General/Untagged,#25 — Distributed Otto Architecture,draft,,tweet ~257c,,X/Twitter,2026-04-11,,OttoAI;week4,2026-03-17,2026-03-17,,,257
96f2173f-e742-456a-89e7-2faf38066535,social_post,UNASSIGNED,General/Untagged,#24 — ONEON Layers Deep Dive,draft,,post ~323c,,X/Twitter,2026-04-10,,ONEON;week4,2026-03-17,2026-03-17,,,323
d573f887-2d65-4d5a-a4d1-c5c47ed41a6b,social_post,UNASSIGNED,General/Untagged,#23 — Hot Take: AI Assistant vs Agent,draft,,tweet ~261c,,X/Twitter,2026-04-09,,AI;week4,2026-03-17,2026-03-17,,,261
e57942e5-36b0-4f32-8092-25c26c8a9f84,social_post,UNASSIGNED,General/Untagged,#22 — Thread: Real Autonomous AI Inside,draft,,tweet ~123c,,X/Twitter,2026-04-08,,OttoAI;thread;week4,2026-03-17,2026-03-17,,,123
b9f5fd6c-35d5-4a25-9f43-c67c159299cf,social_post,UNASSIGNED,General/Untagged,#21 — SOS Systems Reveal,draft,,post ~344c,,X/Twitter,2026-04-07,,SOSSystems;week3,2026-03-17,2026-03-17,,,344
f1e344ef-dd32-4002-a447-3047052c8a33,social_post,UNASSIGNED,General/Untagged,#20 — Meme Drop: Self-Hiring AI,draft,,tweet ~222c,,X/Twitter,2026-04-06,,AI;meme;week3,2026-03-17,2026-03-17,,,222
ddefa07f-4c71-4e83-b373-83226abefe87,social_post,UNASSIGNED,General/Untagged,#19 — Builder Update: Autonomous Stats,draft,,tweet ~266c,,X/Twitter,2026-04-05,,OttoAI;shipped;week3,2026-03-17,2026-03-17,,,266
ec57dde6-6336-4dcd-a521-76cef7e951b7,social_post,UNASSIGNED,General/Untagged,#18 — Otto Music Reveal,draft,,tweet ~252c,,X/Twitter,2026-04-04,,OttoMusic;week3,2026-03-17,2026-03-17,,,252
36c6d69e-f0da-4d0d-a7a6-14c31c7ea3ac,social_post,UNASSIGNED,General/Untagged,#17 — Hot Take: Web3 Built for Traders,draft,,tweet ~243c,,X/Twitter,2026-04-03,,Web3;week3,2026-03-17,2026-03-17,,,243
1cbcd070-ef38-4c75-b820-0f0395ec9e04,social_post,UNASSIGNED,General/Untagged,#16 — Tusita Dome Architecture,draft,,post ~292c,,X/Twitter,2026-04-02,,Tusita;week3,2026-03-17,2026-03-17,,,292
118f4409-8e63-4d96-a105-1acc30d8317c,social_post,UNASSIGNED,General/Untagged,#15 — Thread: What Sovereignty Requires,draft,,tweet ~105c,,X/Twitter,2026-04-01,,MY3YE;thread;week3,2026-03-17,2026-03-17,,,105
23f6eee4-4cdb-4243-89e5-b0cc57d0999d,social_post,UNASSIGNED,General/Untagged,#14 — Week 2 Lore Drop,draft,,tweet ~220c,,X/Twitter,2026-03-31,,MY3YE;lore;week2,2026-03-17,2026-03-17,,,220
56931ec9-c957-4d3b-89ed-396073a70ca0,social_post,UNASSIGNED,General/Untagged,#13 — Shakrah Reveal,draft,,tweet ~258c,,X/Twitter,2026-03-30,,Shakrah;week2,2026-03-17,2026-03-17,,,258
64dd45a6-7930-4437-8e3d-0831d488c23d,social_post,UNASSIGNED,General/Untagged,#12 — Panik App Reveal,draft,,tweet ~222c,,X/Twitter,2026-03-29,,Panik;week2,2026-03-17,2026-03-17,,,222
5e5abdd0-23ee-441b-a164-a820bd3449be,social_post,UNASSIGNED,General/Untagged,#11 — Hot Take: 95% Speculation,draft,,tweet ~230c,,X/Twitter,2026-03-28,,Web3;week2,2026-03-17,2026-03-17,,,230
e9f244e6-352f-4e28-b017-fa0236571ff2,social_post,UNASSIGNED,General/Untagged,#10 — WebAssist is Live,draft,,tweet ~196c,,X/Twitter,2026-03-27,,WebAssist;shipped;week2,2026-03-17,2026-03-17,,,196
3ac04806-da46-4b49-b2f6-7f3e0c73c8b4,social_post,UNASSIGNED,General/Untagged,#9 — Otto AI Reveal,draft,,tweet ~245c,,X/Twitter,2026-03-26,,OttoAI;week2,2026-03-17,2026-03-17,,,245
0e3604cb-1b22-48b0-b10c-efc30098b7e1,social_post,UNASSIGNED,General/Untagged,#8 — KOINK Reveal,draft,,tweet ~260c,,X/Twitter,2026-03-25,,Koink;week2,2026-03-17,2026-03-17,,,260
0d9877ae-9cf3-4267-b83b-24550255d374,social_post,UNASSIGNED,General/Untagged,#7 — Thread: Coordination Infrastructure,draft,,tweet ~206c,,X/Twitter,2026-03-24,,MY3YE;thread;week1,2026-03-17,2026-03-17,,,206
dc644317-af8c-41f0-8ce8-567a145e1230,social_post,UNASSIGNED,General/Untagged,#6 — ONEON Reveal,draft,,tweet ~239c,,X/Twitter,2026-03-23,,ONEON;week1,2026-03-17,2026-03-17,,,239
635edb99-c026-424e-8f28-21dfd3a097e9,social_post,UNASSIGNED,General/Untagged,#5 — Builder Update: What's Live,draft,,tweet ~276c,,X/Twitter,2026-03-22,,MY3YE;shipped;week1,2026-03-17,2026-03-17,,,276
13eee4e6-b9cf-48e1-8b6a-2c89eb4f8798,social_post,UNASSIGNED,General/Untagged,#4 — TUSITA Reveal,draft,,tweet ~263c,,X/Twitter,2026-03-21,,Tusita;week1,2026-03-17,2026-03-17,,,263
41a9f2b7-4c48-4d97-bbeb-1449bc340c76,social_post,UNASSIGNED,General/Untagged,#2 — 14 Projects Teaser,draft,,tweet ~221c,,X/Twitter,2026-03-19,,MY3YE;stack;week1,2026-03-17,2026-03-17,,,221
5eff6d15-f7b8-4486-b310-40fbc2494d1f,social_post,UNASSIGNED,General/Untagged,#3 — Hot Take: Real AI Agents,draft,,tweet ~261c,,X/Twitter,2026-03-20,,AI;Otto;week1,2026-03-17,2026-03-17,,,261
cd9a6466-8884-420e-8d00-f456c47dfae6,social_post,UNASSIGNED,General/Untagged,#52 — Phase 2 Targets,draft,,tweet ~263c,,X/Twitter,2026-05-08,,MY3YE;roadmap;week8,2026-03-17,2026-03-17,,,263
b2bca3f2-bd31-43aa-8ccd-f2d12c2f13d1,social_post,UNASSIGNED,General/Untagged,#51 — The Architecture Must Enable Bottom-Up,draft,,tweet ~257c,,X/Twitter,2026-05-07,,MY3YE;week8,2026-03-17,2026-03-17,,,257
2c10e979-bfff-48a9-b3ac-3ebe5332231b,social_post,UNASSIGNED,General/Untagged,#50 — Opening the Stack,draft,,tweet ~247c,,X/Twitter,2026-05-06,,MY3YE;community;week8,2026-03-17,2026-03-17,,,247
f468837c-54cc-42aa-95c6-41bac811eed3,social_post,UNASSIGNED,General/Untagged,#49 — Thread: Obvious Infrastructure,draft,,tweet ~169c,,X/Twitter,2026-05-05,,MY3YE;thread;week7,2026-03-17,2026-03-17,,,169
96527fc9-8ba0-41f4-8d62-e301abea660d,social_post,UNASSIGNED,General/Untagged,#48 — Why Build a Civilization,draft,,tweet ~207c,,X/Twitter,2026-05-04,,MY3YE;week7,2026-03-17,2026-03-17,,,207
9fe20abf-49c4-4492-8d9b-de6c7b8b5ac9,social_post,UNASSIGNED,General/Untagged,#47 — 90-Day Shipping List,draft,,post ~285c,,X/Twitter,2026-05-03,,MY3YE;shipped;week7,2026-03-17,2026-03-17,,,285
4f816e14-b4cd-4ae5-9ee6-95e5205b7be8,social_post,UNASSIGNED,General/Untagged,#46 — Minimal Lore Drop,draft,,tweet ~54c,,X/Twitter,2026-05-02,,MY3YE;lore;week7,2026-03-17,2026-03-17,,,54
b421fc8e-5894-41f3-a999-ea3695da8c0c,social_post,UNASSIGNED,General/Untagged,#45 — Otto UI Reveal,draft,,tweet ~206c,,X/Twitter,2026-05-01,,OttoUI;week7,2026-03-17,2026-03-17,,,206
bbaabd12-e24e-48c3-8ce5-e0439f3ea47f,social_post,UNASSIGNED,General/Untagged,#44 — Hot Take: Who Does the Intelligence Work For,draft,,tweet ~276c,,X/Twitter,2026-04-30,,AI;week7,2026-03-17,2026-03-17,,,276
57536819-2e27-42b8-a494-db49715c5c02,social_post,UNASSIGNED,General/Untagged,PiPi Meme — What PiPi Thinks About Rugs,draft,,tweet ~139c,,X/Twitter,2026-04-10,,meme;anti-rug;week4;koink-standard,2026-03-16,2026-03-16,,,139
8fa3bd82-7cb5-41e0-b144-3ceeb2f5d960,social_post,UNASSIGNED,General/Untagged,PiPi Meme — Polkadot No Mascot,draft,,tweet ~217c,,X/Twitter,2026-04-03,,meme;polkadot;week3,2026-03-16,2026-03-16,,,217
7d051c2b-57c7-4f00-9b33-4f1e7c0e9a84,social_post,UNASSIGNED,General/Untagged,Koink.fun Article Drop — Announcement,draft,,tweet ~274c,,X/Twitter,2026-03-19,,launch;article-drop;week1,2026-03-16,2026-03-16,,,274
37a8d9f2-89a4-41f2-9adb-5d69b024cd95,social_post,UNASSIGNED,General/Untagged,SOS Systems — PiPi Knows About Refugees,draft,,post ~286c,,X/Twitter,2026-04-16,,sos-systems;humanitarian;week5,2026-03-16,2026-03-16,,,286
f0e8e844-38db-4af8-8244-096cb5f32d7f,social_post,UNASSIGNED,General/Untagged,PiPi and the Civilization Stack,draft,,post ~380c,,X/Twitter,2026-04-14,,my3ye;ecosystem;week5,2026-03-16,2026-03-16,,,380
ad4ae2eb-88d8-4686-b740-98e2b3597389,social_post,UNASSIGNED,General/Untagged,The $KOINK Standard — What Gets Built,draft,,post ~303c,,X/Twitter,2026-04-09,,koink-standard;week4;tokenomics,2026-03-16,2026-03-16,,,303
510373dd-9776-4315-84ac-8985c2297ed5,social_post,UNASSIGNED,General/Untagged,$KOIN — Not a Memecoin. A Standard.,draft,,tweet ~266c,,X/Twitter,2026-04-07,,koin;ecosystem-education;week4,2026-03-16,2026-03-16,,,266
caa335ef-e403-4d22-a937-4327b9d2873a,social_post,UNASSIGNED,General/Untagged,Why PiPi Chose Polkadot — Discord Deep Lore,draft,,post ~1053c,,X/Twitter,2026-04-02,,polkadot;discord;deep-lore;week3;505-systems,2026-03-16,2026-03-16,,,1053
59ddba0d-2998-44f8-8c84-5c040b480757,social_post,UNASSIGNED,General/Untagged,Polkadot Culture Gap — Farcaster Thread,draft,,post ~593c,,Farcaster,2026-04-01,,polkadot;culture-gap;farcaster;week3,2026-03-16,2026-03-16,,,593
20b35248-b1e1-440a-9c08-b4a32805da98,social_post,UNASSIGNED,General/Untagged,Every Chain Deserves a Mascot,draft,,tweet ~187c,,X/Twitter,2026-03-31,,polkadot;mascot;week3;key-post,2026-03-16,2026-03-16,,,187
dcd0d605-f993-4a8b-9a3e-a7677f1c29da,social_post,UNASSIGNED,General/Untagged,Koink.fun Multi-Chain Roadmap Preview — Telegram,draft,,tweet ~258c,,Telegram,2026-03-25,,telegram;multi-chain;week2,2026-03-16,2026-03-16,,,258
bab4cd5e-a3f0-47cd-bde0-bb1f829f07d8,social_post,UNASSIGNED,General/Untagged,What Does a Pig Know About Parachains,draft,,tweet ~203c,,X/Twitter,2026-03-26,,polkadot-hint;culture;week2,2026-03-16,2026-03-16,,,203
2145cd93-a31e-4c20-b0c6-a216ef71a40e,social_post,UNASSIGNED,General/Untagged,Every Chain Gets a PiPi,draft,,tweet ~189c,,X/Twitter,2026-03-24,,chain-agnostic;week2,2026-03-16,2026-03-16,,,189
